piece_id,scraping_id,app_id,device_id,date_scraped,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data,piece_name,city_name,scraped,bounding_box1_x,bounding_box1_y,bounding_box2_x,bounding_box2_y,center_point_x,center_point_y
Collado Villalba--piece--7-1--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858069000,1859.88,29,8.1746,2,,piece--7-1,Collado Villalba,1,-3.99343,40.6487,-3.98826,40.6433,-3.99085,40.646
Collado Villalba--piece--7-2--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858075000,1794.16,22,0,0,,piece--7-2,Collado Villalba,1,-3.99343,40.6433,-3.98826,40.6378,-3.99085,40.6405
Collado Villalba--piece--7-3--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858085000,3958.33,1,0,0,,piece--7-3,Collado Villalba,1,-3.99343,40.6378,-3.98826,40.6324,-3.99085,40.6351
Collado Villalba--piece--7-4--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858104000,0,0,0,0,,piece--7-4,Collado Villalba,1,-3.99343,40.6324,-3.98826,40.627,-3.99085,40.6297
Collado Villalba--piece--7-5--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858110000,0,0,0,0,,piece--7-5,Collado Villalba,1,-3.99343,40.627,-3.98826,40.6216,-3.99085,40.6243
Collado Villalba--piece--7-6--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858115000,0,0,0,0,,piece--7-6,Collado Villalba,1,-3.99343,40.6216,-3.98826,40.6162,-3.99085,40.6189
Collado Villalba--piece--8-0--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858121000,0,0,0,0,,piece--8-0,Collado Villalba,1,-3.98826,40.6541,-3.98308,40.6487,-3.98567,40.6514
Collado Villalba--piece--8-1--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858128000,1780.68,30,0,0,,piece--8-1,Collado Villalba,1,-3.98826,40.6487,-3.98308,40.6433,-3.98567,40.646
Collado Villalba--piece--8-2--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858137000,1470.19,6,0,0,,piece--8-2,Collado Villalba,1,-3.98826,40.6433,-3.98308,40.6378,-3.98567,40.6405
Collado Villalba--piece--8-3--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858147000,0,0,0,0,,piece--8-3,Collado Villalba,1,-3.98826,40.6378,-3.98308,40.6324,-3.98567,40.6351
Collado Villalba--piece--8-4--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858153000,0,0,0,0,,piece--8-4,Collado Villalba,1,-3.98826,40.6324,-3.98308,40.627,-3.98567,40.6297
Collado Villalba--piece--8-5--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858164000,0,0,0,0,,piece--8-5,Collado Villalba,1,-3.98826,40.627,-3.98308,40.6216,-3.98567,40.6243
Collado Villalba--piece--8-6--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858169000,0,0,0,0,,piece--8-6,Collado Villalba,1,-3.98826,40.6216,-3.98308,40.6162,-3.98567,40.6189
