cusec,piece_id,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data
piece,Madrid--piece--15-28--,0,0,9.31373,1,
piece,Madrid--piece--15-29--,2069.06,4,0,0,
piece,Madrid--piece--15-3--,0,0,0,0,
piece,Madrid--piece--15-30--,2250,2,0,0,
piece,Madrid--piece--15-31--,0,0,0,0,
piece,Madrid--piece--15-32--,0,0,0,0,
piece,Madrid--piece--15-33--,1263.16,1,0,0,
piece,Madrid--piece--15-34--,1184.19,1,0,0,
piece,Madrid--piece--15-35--,0,0,0,0,
piece,Madrid--piece--15-36--,0,0,0,0,
piece,Madrid--piece--15-37--,2398.94,4,0,0,
piece,Madrid--piece--15-4--,0,0,0,0,
piece,Madrid--piece--15-5--,3360.64,4,10.0818,5,
piece,Madrid--piece--15-6--,3484.94,5,12.6321,5,
piece,Madrid--piece--15-7--,3111.2,11,13.0698,2,
piece,Madrid--piece--15-8--,3343.01,9,11.9795,4,
piece,Madrid--piece--15-9--,3629.96,10,16.1271,7,
piece,Madrid--piece--16-0--,0,0,0,0,
piece,Madrid--piece--16-1--,0,0,0,0,
piece,Madrid--piece--16-10--,3535.61,8,11.0262,3,
piece,Madrid--piece--16-11--,3742.72,7,15.4917,3,
piece,Madrid--piece--16-12--,2987.64,3,14.5225,9,
piece,Madrid--piece--16-13--,5581.06,12,14.4271,3,
piece,Madrid--piece--16-14--,4402.74,17,15.3483,14,
piece,Madrid--piece--16-15--,3713.13,30,17.1692,30,
piece,Madrid--piece--16-16--,4124.29,29,18.1029,30,
piece,Madrid--piece--16-17--,3952.25,30,17.0201,29,
piece,Madrid--piece--16-18--,4164.7,29,21.8622,30,
piece,Madrid--piece--16-19--,4198.39,29,17.8294,27,
piece,Madrid--piece--16-2--,0,0,0,0,
piece,Madrid--piece--16-20--,4143.99,8,21.2712,5,
piece,Madrid--piece--16-21--,4222.48,30,17.879,30,
piece,Madrid--piece--16-22--,4025.38,15,801.299,6,
piece,Madrid--piece--16-23--,4714.95,4,16.4706,1,
piece,Madrid--piece--16-24--,3081.63,29,13.7046,7,
piece,Madrid--piece--16-25--,2184.96,30,12.6893,4,
piece,Madrid--piece--16-26--,2060.08,9,12.1382,2,
piece,Madrid--piece--16-27--,1902.69,29,11.3805,3,
piece,Madrid--piece--16-28--,1855.47,2,7.08661,1,
piece,Madrid--piece--16-29--,2231.28,9,0,0,
piece,Madrid--piece--16-3--,0,0,0,0,
piece,Madrid--piece--16-30--,2550.71,4,10.463,3,
piece,Madrid--piece--16-31--,0,0,0,0,
piece,Madrid--piece--16-32--,0,0,0,0,
piece,Madrid--piece--16-33--,1674.87,20,0,0,
piece,Madrid--piece--16-34--,1623.56,27,9.61376,4,
piece,Madrid--piece--16-35--,0,0,0,0,
piece,Madrid--piece--16-36--,1933.33,1,0,0,
piece,Madrid--piece--16-37--,0,0,0,0,
piece,Madrid--piece--16-4--,3619.05,1,9.08057,3,
piece,Madrid--piece--16-5--,2736.24,11,11.5045,4,
piece,Madrid--piece--16-6--,2835,5,14.323,3,
piece,Madrid--piece--16-7--,2707.08,9,12.4853,7,
piece,Madrid--piece--16-8--,3325.2,27,14.6277,13,
piece,Madrid--piece--16-9--,3609.51,23,18.4225,5,
piece,Madrid--piece--17-0--,0,0,0,0,
piece,Madrid--piece--17-1--,0,0,0,0,
piece,Madrid--piece--17-10--,4789.47,2,15.2361,4,
piece,Madrid--piece--17-11--,3144.54,23,13.8682,7,
piece,Madrid--piece--17-12--,3062.49,25,15.6524,22,
piece,Madrid--piece--17-13--,3556.92,30,15.2828,10,
piece,Madrid--piece--17-14--,4169.94,16,18.6566,11,
piece,Madrid--piece--17-15--,3599.69,28,22.203,30,
piece,Madrid--piece--17-16--,5344.05,29,17.4309,30,
piece,Madrid--piece--17-17--,4631.37,28,19.4226,30,
piece,Madrid--piece--17-18--,4306.26,27,20.175,30,
